,Title_job,Job_link,Company_link,Address,Salary,date
1541,"Manual QA Engineer (Tester, QA QC)",/it-jobs/manual-qa-engineer-tester-qa-qc-anduin-transactions-0624,/companies/anduin-transactions,Ho Chi Minh,Very attractive!!!,10/17/2021
1542,Senior Designer (UX-UI),/it-jobs/senior-designer-ux-ui-dsquare-0627,/companies/dsquare,Ho Chi Minh,"1,000 - 1,500 USD",10/17/2021
1543,"Backend Engineer(C#, Java, C++)",/it-jobs/backend-engineer-grab-vietnam-ltd-1409,/companies/grab-vietnam-ltd,Ho Chi Minh,"1,500 - 4,000 USD",10/17/2021
1544,(HCM) Project Manager,/it-jobs/hcm-project-manager-merkle-vietnam-0848,/companies/merkle-vietnam,Ho Chi Minh,Negotiable,10/17/2021
1545,Fullstack Dev (NodeJS/ReactJS) Up to $3k,/it-jobs/fullstack-dev-nodejs-reactjs-up-to-3k-silentium-vietnam-2442,/companies/silentium-vietnam,Ha Noi,"1,500 - 3,000 USD",10/17/2021
1546,PHP Developer (Laravel),/it-jobs/php-developer-laravel-firegroup-2326,/companies/firegroup,Ho Chi Minh,"800 - 1,500 USD",10/17/2021
1547,"Mobile Developer (Flutter, Android, iOS)",/it-jobs/mobile-developer-flutter-android-ios-agile-lab-pte-ltd-3049,/companies/agile-lab-pte-ltd,Ho Chi Minh,"1,300 - 2,400 USD",10/17/2021
1548,Mobile Developer (iOS/Android),/it-jobs/mobile-developer-ios-android-nichietsu-vietnam-1021,/companies/nichietsu-vietnam,Ha Noi,"800 - 2,000 USD",10/17/2021
1549,"Fullstack Engineer (PHP/Python, Laravel)",/it-jobs/fullstack-engineer-php-python-laravel-ree-pay-0028,/companies/ree-pay,Ho Chi Minh,"2,000 - 3,000 USD",10/17/2021
1550,Java Backend Developer (Up to 60M) G3,/it-jobs/100-java-backend-developer-up-to-60m-cmc-global-1735,/companies/cmc-global,Ho Chi Minh,Up to 60m,10/17/2021
1551,Business Analyst (English),/it-jobs/business-analyst-english-innotech-vietnam-corporation-2455,/companies/innotech-vietnam-corporation,Ho Chi Minh,"1,500 - 2,200 USD",10/17/2021
1552,Frontend (ReactJS) Developer (upto 2500),/it-jobs/frontend-reactjs-developer-upto-2500-hcl-vietnam-company-limited-3241,/companies/hcl-vietnam-company-limited,Ho Chi Minh,"1,500 - 2,500 USD",10/17/2021
1553,"Android Developer (Native, Java)",/it-jobs/android-developer-native-java-lozi-3233,/companies/lozi,Ho Chi Minh,"1,000 - 1,800 USD",10/17/2021
1554,Senior Mobile Engineer (React Native),/it-jobs/senior-mobile-engineer-react-native-zoop-care-3222,/companies/zoop-care,Ha Noi,"2,300 - 3,200 USD",10/17/2021
1555,"Senior Android Engineer (Kotlin, Java)",/it-jobs/senior-android-engineer-rxjava-mvp-shopback-3943,/companies/shopback,Ho Chi Minh,Salary & stock options,10/17/2021
1556,Fresh/Jr Back-end Dev (PHP/Python/Ruby) ,/it-jobs/fresh-jr-back-end-dev-php-python-ruby-sezax-vietnam-2239,/companies/sezax-vietnam,Ha Noi,500 - 800 USD,10/17/2021
1557,"Flutter Mobile Dev (Android, iOS)",/it-jobs/flutter-mobile-dev-android-ios-money-forward-vietnam-co-ltd-2055,/companies/money-forward-vietnam-co-ltd,Ho Chi Minh,Up to 3000$,10/17/2021
1558,Remote Senior React Native (iOS/Android),/it-jobs/senior-react-native-developer-pomelo-pay-pte-ltd-5653,/companies/pomelo-pay-pte-ltd,Ho Chi Minh,"1,000 - 2,000 USD",10/17/2021
1559,AI Engineer (C/C++/Python) 20-45M,/it-jobs/ai-engineer-c-c-python-20-45m-ati-jsc-4855,/companies/ati-jsc,Ho Chi Minh,"1,000 - 2,500 USD",10/17/2021
1560,"Frontend Dev (ReactJS, Typescript, HTML)",/it-jobs/frontend-dev-reactjs-typescript-html-cong-ty-co-phan-ilotusland-viet-nam-4731,/companies/cong-ty-co-phan-ilotusland-viet-nam,Ho Chi Minh,You'll love it,10/17/2021
1561,"Java Developer (MySQL,Oracle) Upto 1500$",/it-jobs/java-developer-mysql-oracle-upto-1500-mcredit-0833,/companies/mcredit,Ha Noi,Lương cao thỏa thuận ,10/17/2021
1562,System Admin ( System Engineer; Linux),/it-jobs/system-admin-system-engineer-linux-mcredit-1015,/companies/mcredit,Ho Chi Minh,You'll love it,10/17/2021
1563,Ruby on Rails Developer (Middle/Senior),/it-jobs/ruby-on-rails-developer-all-level-symphony-creative-solutions-scs-4432,/companies/symphony-creative-solutions-scs,Ho Chi Minh,You'll love it,10/17/2021
1564,HTML/CSS/JavaScript Developer,/it-jobs/html-css-javascript-developer-seal-commerce-0058,/companies/seal-commerce,Ho Chi Minh,Upto $1000,10/17/2021
1565,Web Developer (ASP.NET/MVC/C#/.NET),/it-jobs/phat-trien-phan-mem-web-asp-net-mvc-c-infomed-viet-nam-jsc-0626,/companies/infomed-viet-nam-jsc,Ho Chi Minh,You'll love it,10/17/2021
1566,Ruby Engineer (Senior/Middle) ,/it-jobs/ruby-engineer-senior-middle-money-forward-vietnam-co-ltd-5041,/companies/money-forward-vietnam-co-ltd,Ho Chi Minh,Up to 3500$,10/17/2021
1567,React Native Engineer (JavaScript),/it-jobs/react-native-engineer-react-javascript-nkd-tech-2453,/companies/nkd-tech,Ho Chi Minh,You'll love it,10/17/2021
1568,IT - Chuyên Viên giám sát hệ thống CNTT ,/it-jobs/it-chuyen-vien-giam-sat-he-thong-cntt-ngan-hang-a-chau-acb-0221,/companies/ngan-hang-a-chau-acb,Ho Chi Minh,You'll love it,10/17/2021
1569,"Fullstack Developer (.NET, Python)",/it-jobs/full-stack-developer-net-python-mti-technology-4045,/companies/mti-technology,Da Nang,"1,600 - 2,500 USD",10/17/2021
1570,Backend Engineer - Open to remote work,/it-jobs/backend-engineer-open-to-remote-work-axon-2417,/companies/axon,Ho Chi Minh,You'll love it,10/17/2021
1571,"Android Developer (Java, Kotlin)",/it-jobs/android-developer-java-kotlin-doctor-anywhere-viet-nam-4939,/companies/doctor-anywhere-viet-nam,Ho Chi Minh,"2,000 - 4,000 USD",10/17/2021
1572,IT - Compliance / IT Banking Auditor,/it-jobs/it-compliance-it-banking-auditor-ngan-hang-a-chau-acb-5709,/companies/ngan-hang-a-chau-acb,Ho Chi Minh,You'll love it,10/17/2021
1573,PowerBuilder Developer (Oracle/SQL/Eng),/it-jobs/powerbuilder-developer-oracle-sql-eng-cj-olivenetworks-vina-co-ltd-5823,/companies/cj-olivenetworks-vina-co-ltd,Ho Chi Minh,"1,000 - 3,000 USD",10/17/2021
1574,"Machine Learning Engineer (Python, Sql,.",/it-jobs/machine-learning-engineer-python-sql-cic-data-4502,/companies/cic-data,Others,"1,000 - 2,000 USD",10/17/2021
1575,"Senior Backend Dev (Java, AWS/ DM IDP)",/it-jobs/senior-backend-dev-java-aws-dm-idp-tecalliance-vietnam-3225,/companies/tecalliance-vietnam,Ha Noi,~ 51m vnd,10/17/2021
1576,"Backend Cloud Dev (C#, Python/ TecRMI)",/it-jobs/backend-cloud-dev-c-python-tecrmi-tecalliance-vietnam-3606,/companies/tecalliance-vietnam,Ho Chi Minh,~ 56m vnd,10/17/2021
